,LINK_ID,Source,Target,MAX_SPD
4519,1550040501,1550013200,1510103400,70.0
4520,1550040601,1510005600,1510103400,70.0
4521,1550040602,1510103400,1550013200,70.0
4522,1550040502,1510103400,1510005600,70.0
4523,1570002811,1570001400,1570140100,70.0
4524,1570002711,1570001200,1570140100,70.0
4525,1570002721,1570140100,1570001400,70.0
4526,1570002821,1570140100,1570001200,70.0
4527,1570021601,1570142200,1570010100,40.0
4528,1570021501,1570010100,1570142200,40.0
4529,1570021602,1570141200,1570142200,40.0
4530,1570021502,1570142200,1570141200,40.0
4531,1570021503,1570141200,1570010200,40.0
4532,1570021603,1570010200,1570141200,40.0
4533,1570031501,1570143700,1570144700,50.0
4534,1570031401,1570144700,1570143700,50.0
4535,1570031502,1570144700,1570013600,50.0
4536,1570031402,1570013600,1570144700,50.0
4537,1570024401,1570011100,1570144300,40.0
4538,1570024301,1570010900,1570144300,40.0
4539,1570024302,1570144300,1570011100,40.0
4540,1570024402,1570144300,1570010900,40.0
4541,1570037101,1570011300,1570144200,40.0
4542,1570037001,1570014000,1570144200,40.0
4543,1570037102,1570144200,1570014000,40.0
4544,1570037002,1570144200,1570011300,40.0
4545,1560106701,1560024000,1560083300,60.0
4546,1560107001,1560023700,1560083300,60.0
4547,1560106702,1560083300,1560023700,60.0
4548,1560107002,1560083300,1560024000,60.0
4549,1510048503,1510102900,1510102400,30.0
4550,1510048401,1510102400,1510102900,30.0
4551,1510045501,1510009600,1510101800,80.0
4552,1510045401,1510016700,1510101800,80.0
4553,1510045402,1510101800,1510009600,80.0
4554,1510045502,1510101800,1510016700,80.0
4555,1520004000,1520001500,1520001900,80.0
4556,1520003900,1520001900,1520001500,80.0
4557,1520032500,1520007200,1520010300,70.0
4558,1520032600,1520010400,1520001900,80.0
4559,1520032700,1520010300,1520007200,70.0
4560,1520032800,1520001900,1520010400,80.0
4561,1520032900,1540065600,1520010500,80.0
4562,1520033000,1520010500,1540065600,80.0
4563,1540002806,1540065600,1540002400,80.0
4564,1540002702,1540065600,1540001200,50.0
4565,1540002802,1520010500,1540001200,50.0
4566,1540002706,1520010300,1520001900,40.0
4567,1540002701,1540002400,1540065600,80.0
4568,1540002801,1540001200,1540065600,50.0
4569,1540002703,1540001200,1520010500,50.0
4570,1540002803,1520010400,1520010500,80.0
4571,1540002804,1520010300,1520010400,40.0
4572,1540002704,1520010500,1520010400,80.0
4573,1540002705,1520010400,1520010300,40.0
4574,1540002805,1520001900,1520010300,40.0
4575,1570507900,1570171800,3910136700,60.0
4576,1570508000,3910136700,1570171800,60.0
4577,1570148001,1570065100,1570171800,70.0
4578,1570148101,1570064100,1570171800,70.0
4579,1570148102,1570171800,1570065100,70.0
4580,1570148002,1570171800,1570064100,70.0
4581,1570557900,1570185100,1570001100,100.0
4582,1570558000,1570001100,1570185100,100.0
4583,1570558100,1570185000,1570185100,40.0
4584,1570558200,1570185200,1570185000,40.0
4585,1570558300,1570185200,1570185100,100.0
4586,1570558400,1570185000,1570185400,40.0
4587,1570558500,1570185100,1570185200,100.0
4588,1570558600,1570185100,1570185300,40.0
4589,1570558700,1570185300,1570185200,40.0
4590,1570558800,1570002500,1570185400,70.0
4591,1570558900,1570185500,1570185300,40.0
4592,1570559000,1570185400,1570002500,70.0
4593,1570559100,1570185400,1570185500,70.0
4594,1570559200,1570185500,1570185400,70.0
4595,1570559300,1570185500,1570002400,70.0
4596,1570559400,1570002400,1570185500,70.0
4597,1570559500,1570185700,1570185200,100.0
4598,1570559600,1570185200,1570185700,100.0
4599,1570559700,1570004100,1570185600,100.0
4600,1570559800,1570185600,1570004100,100.0
4601,1570559900,1570185600,1570185800,100.0
4602,1570560000,1570185800,1570185600,100.0
4603,1570560100,1570185800,1570185700,100.0
4604,1570560200,1570185700,1570185800,100.0
4605,1570560700,1570185900,1570186000,30.0
4606,1570560800,1570186200,1570185900,60.0
4607,1570560900,1570185900,1570186200,60.0
4608,1570561000,1570186000,1570186100,30.0
4609,1570561100,1570186000,1570186200,30.0
4610,1560300300,1560024900,1560097800,60.0
4611,1560300400,1560097800,1560024900,60.0
4612,1560300700,1560097800,1560097900,60.0
4613,1560300800,1560097900,1560097800,60.0
4614,1560300900,1560098100,1570186100,100.0
4615,1560301000,1570186100,1560098100,100.0
4616,1560301100,1560097900,1560098000,60.0
4617,1560301200,1560098000,1560097900,60.0
4618,1560301300,1560098100,1560097900,30.0
4619,1560301600,1560098200,1560007500,40.0
4620,1560301700,1560007500,1560098200,40.0
4621,1560301800,1560005900,1560098000,60.0
4622,1560301900,1560098000,1560005900,60.0
4623,1560302000,1560098000,1570007700,60.0
4624,1560302100,1570007700,1560098000,60.0
4625,1560302200,1560025500,1560098200,40.0
4626,1560302300,1560098200,1560025500,40.0
4627,1560302400,1560098200,1560098300,60.0
4628,1560302500,1560098300,1560098200,60.0
4629,3600020502,1510003100,3600008900,100.0
4630,3600020603,3600008900,1510003100,100.0
4631,3600020503,3600008900,3600184500,100.0
4632,3600020602,3600009900,3600008900,100.0
4633,1570014500,1570006700,1570188400,100.0
4634,1570014600,1570006400,1570188600,100.0
4635,1570014100,1570006400,1570006300,40.0
4636,1570014300,1570006300,1570188600,40.0
4637,1570014400,1570006700,1570006300,40.0
4638,1570014200,1570006300,1570188400,40.0
4639,1570012900,1570188500,1570005800,70.0
4640,1570013000,1570005800,1570188500,70.0
4641,1570011701,1570005400,1570188300,70.0
4642,1570011801,1570188300,1570005400,70.0
4643,1570036800,1570005700,1570014000,40.0
4644,1570036900,1570014000,1570005700,40.0
4645,1570035500,1570006200,1570006400,100.0
4646,1570035600,1570188400,1570006200,100.0
4647,1570035700,1570005900,1570005200,80.0
4648,1570035800,1570005200,1570005900,80.0
4649,1570035100,1570005900,1570006100,80.0
4650,1570035200,1570006100,1570006200,80.0
4651,1570035300,1570006100,1570005900,80.0
4652,1570035400,1570006200,1570006100,80.0
4653,1570560300,1570186100,1570006700,100.0
4654,1570560400,1570188600,1570186100,100.0
4655,1570568700,1570006000,1570005700,60.0
4656,1570568800,1570005700,1570006000,60.0
4657,1570568900,1570006300,1570006000,60.0
4658,1570569000,1570006000,1570006300,60.0
4659,1570568200,1570188300,1570005700,70.0
4660,1570568100,1570005700,1570188300,70.0
4661,1570568300,1570188500,1570188300,70.0
4662,1570568400,1570188300,1570188500,70.0
4663,1540117101,3690016000,3690163200,100.0
4664,1540117105,3690163300,1540001000,100.0
4665,1540117001,1540001000,3690163300,100.0
4666,1540117005,3690163200,3690016000,100.0
4667,1550001500,1550000800,1550000900,40.0
4668,1550001600,1550000900,1550000800,60.0
4669,1550001400,1550000800,1550000600,60.0
4670,1540087200,1540029800,1540028700,60.0
4671,1540087100,1540028700,1540029800,60.0
4672,1540064800,1540085200,1540022200,60.0
4673,1540024600,1540085900,1540010100,70.0
4674,1540024500,1540010100,1540085900,70.0
4675,1540051400,1540017700,1510013000,70.0
4676,1540051500,1510013000,1540017700,70.0
4677,1510038700,1510013000,1510012900,70.0
4678,1540064700,1540022200,1540085200,60.0
4679,1570026400,1570006500,1570011500,60.0
4680,1570026300,1570011500,1570006500,60.0
4681,1570026100,1570011500,1570011600,60.0
4682,1570026200,1570011600,1570011500,60.0
4683,1570027400,1570011800,1570202800,30.0
4684,1570027300,1570202800,1570011800,30.0
4685,1570027600,1570012300,1570200600,40.0
4686,1570027500,1570200600,1570012300,40.0
4687,1550001300,1550000600,1550000800,60.0
4688,1550022000,1550001001,1550000600,80.0
4689,1550021900,1550000600,1550001001,80.0
4690,1520018600,1520006000,1520005900,60.0
4691,1520018500,1520005900,1520006000,60.0
4692,1510038600,1510012900,1510013000,30.0
4693,1550021600,1550000900,1550007900,70.0
4694,1550021500,1550007900,1550000900,70.0
4695,1550021100,1550102900,1550000800,30.0
4696,1550021200,1550000800,1550102900,30.0
4697,1560008400,1560003900,1560003800,70.0
4698,1560008600,1560003900,1570008200,70.0
4699,1560008000,1560003700,1560003800,70.0
4700,1560008500,1570008200,1560003900,70.0
4701,1560007900,1560003800,1560003700,70.0
4702,1560008300,1560003800,1560003900,70.0
4703,1570017901,1570008800,1570201100,70.0
4704,1570018900,1570008900,1570008800,70.0
4705,1570019000,1570008800,1570008900,70.0
4706,1570017101,1570008700,1570008900,70.0
4707,1570017201,1570008900,1570008700,70.0
4708,1570018001,1570201100,1570008800,70.0
4709,1540091900,1540033600,1540085300,40.0
4710,1540092000,1540085300,1540033600,40.0
4711,1570033100,1570202600,1570203700,60.0
4712,1570033200,1570203700,1570202600,60.0
4713,1510058400,1510012900,1510017600,70.0
4714,1510058500,1510017600,1510012900,70.0
4715,1570036100,1570012400,1570015000,60.0
4716,1570036200,1570015000,1570012400,60.0
4717,1510058600,1510017900,1510017600,70.0
4718,1510058700,1510017600,1510017900,70.0
4719,1540101700,1540029800,1540035800,60.0
4720,1540101800,1540035800,1540029900,60.0
4721,1540101900,1540029900,1540035800,60.0
4722,1540102000,1540035800,1540029800,60.0
4723,1540112100,1540024700,1540034300,40.0
4724,1540112200,1540034300,1540025000,60.0
4725,1540112300,1540025000,1540034300,60.0
4726,1540112400,1540034300,1540024700,40.0
4727,1540104600,1540036200,1540036100,40.0
4728,1540104800,1540036100,1540036200,40.0
4729,1560097200,1560024100,1570014800,60.0
4730,1560097300,1570014800,1560024100,60.0
4731,1570036600,1570014400,1570203700,60.0
4732,1570036700,1570203700,1570014400,60.0
4733,1570037200,1570006900,1570014400,70.0
4734,1570037300,1570014400,1570006900,70.0
4735,1570037400,1570014400,1570014500,70.0
4736,1570037500,1570014500,1570014400,70.0
4737,1570034600,1570203800,1570011600,60.0
4738,1570034700,1570011600,1570203800,60.0
4739,1550066900,1550002000,1550016900,70.0
4740,1550067000,1550016900,1550000900,70.0
4741,1550067100,1550000900,1550016900,70.0
4742,1550063600,1550016900,1550002000,70.0
4743,1570560500,1570185900,1570014700,60.0
4744,1570560600,1570014700,1570185900,60.0
4745,1570573700,1570190900,1570191200,30.0
4746,1570573800,1570191200,1570190900,30.0
4747,1570573900,1570190700,1570190800,60.0
4748,1570574000,1570190800,1570190700,60.0
4749,1570574100,1570190800,1570190900,60.0
4750,1570574200,1570190900,1570191000,60.0
4751,1570574300,1570191000,1570191100,60.0
4752,1570574400,1570190900,1570190800,60.0
4753,1570574500,1570191100,1570191200,60.0
4754,1570574600,1570191000,1570190900,60.0
4755,1570574700,1570191100,1570191000,60.0
4756,1570574800,1570191200,1570191100,60.0
4757,1570574900,1570191300,1570191000,30.0
4758,1570575000,1570191000,1570191300,30.0
4759,1570575100,1570191400,1570191100,30.0
4760,1570575200,1570191100,1570191400,30.0
4761,1570575300,1570191200,1570191500,60.0
4762,1570575400,1570191500,1570191200,60.0
4763,1570575500,1570191300,1570191400,30.0
4764,1570575600,1570191400,1570191300,30.0
4765,1570575700,1570190800,1570191700,60.0
4766,1570575800,1570191700,1570190800,60.0
4767,1570575900,1570191400,1570191600,30.0
4768,1570576000,1570191800,1570191300,30.0
4769,1570576100,1570191300,1570191800,30.0
4770,1570576200,1570191900,1570191400,30.0
4771,1570576300,1570191400,1570191900,30.0
4772,1570576400,1570191600,1570191400,30.0
4773,1570576500,1570191600,1570191500,30.0
4774,1570576600,1570191500,1570191600,30.0
4775,1570576700,1570191700,1570191800,60.0
4776,1570576800,1570191800,1570191900,60.0
4777,1570576900,1570191800,1570191700,60.0
4778,1570577000,1570191500,1570192000,60.0
4779,1570577100,1570191900,1570191800,60.0
4780,1570577200,1570192000,1570191500,60.0
4781,1570577300,1570192100,1570191600,30.0
4782,1570577400,1570191900,1570192100,60.0
4783,1570577500,1570191600,1570192100,30.0
4784,1570577600,1570192100,1570191900,60.0
4785,1570577700,1570191600,1570192300,30.0
4786,1570577800,1570192200,1570191800,30.0
4787,1570577900,1570191800,1570192200,30.0
4788,1570578000,1570192300,1570191600,30.0
4789,1570578100,1570192300,1570192000,30.0
4790,1570578200,1570192000,1570192300,30.0
4791,1570578300,1570192400,1570192100,30.0
4792,1570578400,1570192100,1570192400,30.0
4793,1570578500,1570192200,1570192400,30.0
4794,1570578600,1570192000,1570192600,60.0
4795,1570578700,1570192400,1570192200,30.0
4796,1570578800,1570192600,1570192000,60.0
4797,1570578900,1570192100,1570192500,60.0
4798,1570579000,1570192500,1570192100,60.0
4799,1570579100,1570192500,1570192300,30.0
4800,1570579200,1570192300,1570192500,30.0
4801,1570579300,1570191700,1570193200,60.0
4802,1570579400,1570193200,1570191700,60.0
4803,1570579500,1570192300,1570192700,30.0
4804,1570579600,1570192700,1570192300,30.0
4805,1570579700,1570192600,1570062500,60.0
4806,1570579800,1570192400,1570192900,30.0
4807,1570579900,1570062500,1570192600,60.0
4808,1570580000,1570193300,1570192200,30.0
4809,1570580100,1570192200,1570193300,30.0
4810,1570580200,1570192900,1570192400,30.0
4811,1570580300,1570192700,1570192600,30.0
4812,1570580400,1570192600,1570192700,30.0
4813,1570580500,1570192900,1570192500,50.0
4814,1570580600,1570192500,1570192900,50.0
4815,1570580700,1570062500,1570193000,60.0
4816,1570580800,1570193000,1570062500,60.0
4817,1570580900,1570192500,1570193500,60.0
4818,1570581000,1570193500,1570192500,60.0
4819,1570581100,1570192800,1570193100,30.0
4820,1570581200,1570193100,1570192800,30.0
4821,1570581300,1570193400,1570192800,30.0
4822,1570581400,1570193500,1570192700,30.0
4823,1570581500,1570192800,1570193400,30.0
4824,1570581600,1570193100,1570192900,50.0
4825,1570581700,1570192700,1570193500,30.0
4826,1570581800,1570192900,1570193100,50.0
4827,1570581900,1570193200,1570193300,30.0
4828,1570582000,1570193300,1570193400,30.0
4829,1570582100,1570192900,1570193600,30.0
4830,1570582200,1570193300,1570193200,30.0
4831,1570582300,1570193400,1570193300,30.0
4832,1570582400,1570193600,1570192900,30.0
4833,1570582500,1570192800,1570194000,30.0
4834,1570582600,1570194000,1570192800,30.0
4835,1570582700,1570193600,1570193500,30.0
4836,1570582800,1570193500,1570193600,30.0
4837,1570582900,1570193900,1570193100,50.0
4838,1570583000,1570194100,1570193000,50.0
4839,1570583100,1570193700,1570193400,30.0
4840,1570583200,1570193000,1570194100,50.0
4841,1570583300,1570193200,1570193800,60.0
4842,1570583400,1570193800,1570193200,60.0
4843,1570583500,1570193400,1570193700,30.0
4844,1570583600,1570193100,1570193900,50.0
4845,1570583700,1570194400,1570193000,60.0
4846,1570583800,1570193000,1570194400,60.0
4847,1570583900,1570193800,1570193700,30.0
4848,1570584000,1570193700,1570193800,30.0
4849,1570584100,1570192700,1570195300,30.0
4850,1570584200,1570195300,1570192700,30.0
4851,1570584300,1570194000,1570193900,30.0
4852,1570584400,1570193500,1570194700,60.0
4853,1570584500,1570194700,1570193500,60.0
4854,1570584600,1570193900,1570194000,30.0
4855,1570584700,1570193700,1570194200,30.0
4856,1570584800,1570194200,1570193700,30.0
4857,1570584900,1570194200,1570194000,30.0
4858,1570585000,1570193600,1570194600,30.0
4859,1570585100,1570194600,1570193600,30.0
4860,1570585200,1570194300,1570193900,50.0
4861,1570585300,1570194000,1570194200,30.0
4862,1570585400,1570193900,1570194300,50.0
4863,1570585500,1570194100,1570194400,50.0
4864,1570585600,1570194400,1570194100,50.0
4865,1570585700,1570194200,1570194500,30.0
4866,1570585800,1570194500,1570194200,30.0
4867,1570585900,1570194500,1570194300,50.0
4868,1570586000,1570194300,1570194500,50.0
4869,1570586100,1570193800,1570063200,60.0
4870,1570586200,1570063200,1570193800,60.0
4871,1570586300,1570194800,1570194200,30.0
4872,1570586400,1570194200,1570194800,30.0
4873,1570586500,1570194800,1570194500,50.0
4874,1570586600,1570194500,1570194800,50.0
4875,1570586700,1570194600,1570194700,30.0
4876,1570586800,1570194700,1570194600,30.0
4877,1570586900,1570194300,1570195000,50.0
4878,1570587000,1570195000,1570194300,50.0
4879,1570587100,1570194500,1570194900,30.0
4880,1570587200,1570194900,1570194500,30.0
4881,1570587300,1570063400,1570194400,60.0
4882,1570587400,1570194400,1570063400,60.0
4883,1570587500,1570063300,1570194800,50.0
4884,1570587600,1570194800,1570063300,50.0
4885,1570587700,1570195100,1570194600,50.0
4886,1570587800,1570194600,1570195100,50.0
4887,1570587900,1570195200,1570194700,60.0
4888,1570588000,1570194700,1570195200,60.0
4889,1570588100,1570063300,1570194900,70.0
4890,1570588200,1570194900,1570195000,70.0
4891,1570588300,1570194900,1570063300,70.0
4892,1570588400,1570195000,1570194900,70.0
4893,1570588500,1570195000,1570195100,70.0
4894,1570588600,1570195100,1570195000,70.0
4895,1570588700,1570195100,1570195200,70.0
4896,1570588800,1570195200,1570195300,70.0
4897,1570588900,1570195200,1570195100,70.0
4898,1570589000,1570195300,1570195400,70.0
4899,1570589100,1570195400,1570063400,70.0
4900,1570589200,1570195300,1570195200,70.0
4901,1570589300,1570063400,1570195500,70.0
4902,1570589400,1570195400,1570195300,70.0
4903,1570589500,1570195500,1570195600,70.0
4904,1570589600,1570195600,1570195700,70.0
4905,1570589700,1570063400,1570195400,70.0
4906,1570589800,1570195500,1570063400,70.0
4907,1570589900,1570195800,1570063300,30.0
4908,1570590000,1570063300,1570195800,30.0
4909,1570590100,1570195600,1570195500,70.0
4910,1570590200,1570195700,1570195600,70.0
4911,1570590300,1570194900,1570195900,30.0
4912,1570590400,1570195900,1570194900,30.0
4913,1570590500,1570196000,1570195000,50.0
4914,1570590600,1570195000,1570196000,50.0
4915,1570590700,1570196200,1570195100,30.0
4916,1570590800,1570195100,1570196200,30.0
4917,1570590900,1570196400,1570195200,60.0
4918,1570591000,1570195200,1570196400,60.0
4919,1570591100,1570195800,1570195900,30.0
4920,1570591200,1570196500,1570063400,60.0
4921,1570591300,1570063400,1570196500,60.0
4922,1570591400,1570195900,1570195800,30.0
4923,1570591500,1570196600,1570195500,50.0
4924,1570591600,1570195500,1570196600,50.0
4925,1570591700,1570196100,1570196000,30.0
4926,1570591800,1570196700,1570195600,50.0
4927,1570591900,1570195600,1570196700,50.0
4928,1570592000,1570195900,1570196100,30.0
4929,1570592100,1570196800,1570195700,50.0
4930,1570592200,1570195700,1570196800,50.0
4931,1570592300,1570196100,1570195900,30.0
4932,1570592400,1570196000,1570196100,30.0
4933,1570592500,1570196200,1570196300,30.0
4934,1570592600,1570196300,1570196400,30.0
4935,1570592700,1570196300,1570196200,30.0
4936,1570592800,1570196400,1570196300,30.0
4937,1570592900,1570196100,1570196900,30.0
4938,1570593000,1570196900,1570196100,30.0
4939,1570593100,1570197000,1570196200,30.0
4940,1570593200,1570196500,1570196600,50.0
4941,1570593300,1570196200,1570197000,30.0
4942,1570593400,1570196600,1570196700,50.0
4943,1570593500,1570196600,1570196500,50.0
4944,1570593600,1570196700,1570196800,50.0
4945,1570593700,1570196700,1570196600,50.0
4946,1570593800,1570196800,1570196700,50.0
4947,1570593900,1570197100,1570196000,50.0
4948,1570594000,1570196000,1570197100,50.0
4949,1570594100,1570197300,1570063200,70.0
4950,1570594200,1570063200,1570197300,70.0
4951,1570594300,1570196900,1570197100,30.0
4952,1570594400,1570197200,1570195800,30.0
4953,1570594500,1570195800,1570197200,30.0
4954,1570594600,1570197100,1570196900,30.0
4955,1570594700,1570197600,1570195300,30.0
4956,1570594800,1570195300,1570197600,30.0
4957,1570594900,1570195400,1570197700,30.0
4958,1570595000,1570197700,1570195400,30.0
4959,1570595100,1570195700,1570064100,70.0
4960,1570595200,1570197200,1570196900,30.0
4961,1570595300,1570064100,1570195700,70.0
4962,1570595400,1570196900,1570197200,30.0
4963,1570595500,1570197400,1570197000,30.0
4964,1570595600,1570197000,1570197400,30.0
4965,1570595700,1570197500,1570196400,60.0
4966,1570595800,1570196400,1570197500,60.0
4967,1570595900,1570197800,1570196500,50.0
4968,1570596000,1570196500,1570197800,50.0
4969,1570596100,1570064000,1570196500,60.0
4970,1570596200,1570196500,1570064000,60.0
4971,1570596300,1570197900,1570196600,50.0
4972,1570596400,1570196600,1570197900,50.0
4973,1570596500,1570198000,1570196700,50.0
4974,1570596600,1570196700,1570198000,50.0
4975,1570596700,1570197100,1570197400,30.0
4976,1570596800,1570198100,1570196800,50.0
4977,1570596900,1570196800,1570198100,50.0
4978,1570597000,1570197400,1570197100,30.0
4979,1570597100,1570197300,1570197200,30.0
4980,1570597200,1570197200,1570197300,30.0
4981,1570597300,1570198200,1570197000,30.0
4982,1570597400,1570197000,1570198200,30.0
4983,1570597500,1570198400,1570196200,30.0
4984,1570597600,1570196200,1570198400,30.0
4985,1570597700,1570198500,1570196300,30.0
4986,1570597800,1570196300,1570198500,30.0
4987,1570597900,1570197500,1570197600,30.0
4988,1570598000,1570197600,1570197700,30.0
4989,1570598100,1570197700,1570197800,50.0
4990,1570598200,1570197600,1570197500,30.0
4991,1570598300,1570197800,1570064000,50.0
4992,1570598400,1570197700,1570197600,30.0
4993,1570598500,1570064000,1570197900,60.0
4994,1570598600,1570197800,1570197700,50.0
4995,1570598700,1570064000,1570197800,50.0
4996,1570598800,1570197900,1570198000,60.0
4997,1570598900,1570197900,1570064000,60.0
4998,1570599000,1570197400,1570198200,30.0
4999,1570599100,1570198000,1570198100,60.0
5000,1570599200,1570198000,1570197900,60.0
5001,1570599300,1570198200,1570197400,30.0
5002,1570599400,1570198100,1570064100,60.0
5003,1570599500,1570198100,1570198000,60.0
5004,1570599600,1570064100,1570198100,60.0
5005,1570599700,1570198600,1570197500,60.0
5006,1570599800,1570197500,1570198600,60.0
5007,1570599900,1570197700,1570198700,30.0
5008,1570600000,1570198700,1570197700,30.0
5009,1570600100,1570198200,1570198300,30.0
5010,1570600200,1570198300,1570198200,30.0
5011,1570600300,1570197800,1570198800,50.0
5012,1570600400,1570198800,1570197800,50.0
5013,1570600500,1570198800,1570064000,60.0
5014,1570600600,1570064000,1570198800,60.0
5015,1570600700,1570198900,1570197900,50.0
5016,1570600800,1570197900,1570198900,50.0
5017,1570600900,1570064400,1570197300,70.0
5018,1570601000,1570197300,1570064400,70.0
5019,1570601100,1570199000,1570198000,50.0
5020,1570601200,1570198000,1570199000,50.0
5021,1570601300,1570199100,1570198100,50.0
5022,1570601400,1570198100,1570199100,50.0
5023,1570601500,1570198300,1570198400,30.0
5024,1570601600,1570198400,1570198500,30.0
5025,1570601700,1570198500,1570198600,30.0
5026,1570601800,1570198400,1570198300,30.0
5027,1570601900,1570198500,1570198400,30.0
5028,1570602000,1570198600,1570198700,30.0
5029,1570602100,1570198600,1570198500,30.0
5030,1570602200,1570198700,1570198600,30.0
5031,1570602300,1570198700,1570199200,30.0
5032,1570602400,1570199200,1570198700,30.0
5033,1570602500,1570198800,1570198900,50.0
5034,1570602600,1570198900,1570199000,50.0
5035,1570602700,1570198900,1570198800,50.0
5036,1570602800,1570199000,1570199100,50.0
5037,1570602900,1570199000,1570198900,50.0
5038,1570603000,1570199100,1570199000,50.0
5039,1570603100,1570199300,1570198800,60.0
5040,1570603200,1570198800,1570199300,60.0
5041,1570603300,1570199400,1570198900,50.0
5042,1570603400,1570198900,1570199400,50.0
5043,1570603500,1570199500,1570199000,50.0
5044,1570603600,1570199000,1570199500,50.0
5045,1570603700,1570198300,1570199700,30.0
5046,1570603800,1570199600,1570199100,50.0
5047,1570603900,1570199100,1570199600,50.0
5048,1570604000,1570199700,1570198300,30.0
5049,1570604100,1570199800,1570198600,60.0
5050,1570604200,1570198600,1570199800,60.0
5051,1570604300,1570199900,1570198400,30.0
5052,1570604400,1570198400,1570199900,30.0
5053,1570604500,1570200000,1570198500,30.0
5054,1570604600,1570198500,1570200000,30.0
5055,1570604700,1570200200,1570199300,30.0
5056,1570604800,1570199300,1570200200,30.0
5057,1570604900,1570199700,1570199900,30.0
5058,1570605000,1570199900,1570199700,30.0
5059,1570605100,1570199900,1570200000,30.0
5060,1570605200,1570200000,1570199900,30.0
5061,1570605300,1570200000,1570200200,30.0
5062,1570605400,1570200200,1570200000,30.0
5063,1570605500,1570200200,1570200300,30.0
5064,1570605600,1570200300,1570200200,30.0
5065,1570605700,1570200400,1570200100,30.0
5066,1570605800,1570200100,1570200400,30.0
5067,1570605900,1570200300,1570200400,30.0
5068,1570606000,1570200400,1570200300,30.0
5069,1570606100,1570200300,1570200500,30.0
5070,1570606200,1570200500,1570200300,30.0
5071,1570606300,1570200500,1570200400,30.0
5072,1570606400,1570200400,1570200500,30.0
5073,1570606500,1570199700,1570065000,30.0
5074,1570606600,1570065000,1570199700,30.0
5075,1570606700,1570200600,1570008900,40.0
5076,1570606800,1570008900,1570200600,40.0
5077,1570606900,1570200700,1570008800,60.0
5078,1570607000,1570008800,1570200700,60.0
5079,1570607100,1570200800,1570200700,60.0
5080,1570607200,1570200700,1570200800,60.0
5081,1570607300,1570200900,1570200800,60.0
5082,1570607400,1570200800,1570200900,60.0
5083,1570607500,1570200700,1570201200,30.0
5084,1570607600,1570201200,1570200700,30.0
5085,1570607700,1570200800,1570201200,30.0
5086,1570607800,1570201200,1570200800,30.0
5087,1570607900,1570201300,1570200900,60.0
5088,1570608000,1570201200,1570201100,30.0
5089,1570608100,1570200900,1570201300,60.0
5090,1570608200,1570201100,1570201200,30.0
5091,1570608300,1570201100,1570201400,40.0
5092,1570608400,1570201400,1570201100,40.0
5093,1570608500,1570201000,1570201500,60.0
5094,1570608600,1570201500,1570201000,60.0
5095,1570608700,1570201700,1570201000,60.0
5096,1570608800,1570201100,1570008200,70.0
5097,1570608900,1570201000,1570201700,60.0
5098,1570609000,1570008200,1570201100,70.0
5099,1570609100,1570201800,1570201000,60.0
5100,1570609200,1570201000,1570201800,60.0
5101,1570609300,1570201500,1570201300,60.0
5102,1570609400,1570201300,1570201500,60.0
5103,1570609500,1570008200,1570201400,40.0
5104,1570609600,1570201400,1570008200,40.0
5105,1570609700,1570201600,1570201700,60.0
5106,1570609800,1570201700,1570201600,60.0
5107,1570609900,1570201700,1570201800,60.0
5108,1570610000,1570201900,1570201500,60.0
5109,1570610100,1570201800,1570201700,60.0
5110,1570610200,1570201500,1570201900,60.0
5111,1570610300,1570201500,1570202100,60.0
5112,1570610400,1570202100,1570201500,60.0
5113,1570610500,1570201800,1570201900,60.0
5114,1570610600,1570201900,1570201800,60.0
5115,1570610700,1570201900,1570202100,60.0
5116,1570610800,1570202100,1570201900,60.0
5117,1570610900,1570202200,1570201900,60.0
5118,1570611000,1570201900,1570202200,60.0
5119,1570611100,1570201800,1570202500,60.0
5120,1570611200,1570202500,1570201800,60.0
5121,1570611300,1570202300,1570202100,30.0
5122,1570611400,1570202100,1570202300,30.0
5123,1570611500,1570202200,1570202300,30.0
5124,1570611600,1570202300,1570202200,30.0
5125,1570611700,1570202500,1570202200,60.0
5126,1570611800,1570202200,1570202500,60.0
5127,1570611900,1570202500,1570202700,60.0
5128,1570612000,1570202700,1570202500,60.0
5129,1570612100,1570202900,1570202400,30.0
5130,1570612200,1570202400,1570202900,30.0
5131,1570612300,1570202700,1570202800,60.0
5132,1570612400,1570202800,1570202700,60.0
5133,1570612500,1570202700,1570203000,40.0
5134,1570612600,1570203000,1570202800,40.0
5135,1570612700,1570203100,1570202900,60.0
5136,1570612800,1570202900,1570203100,60.0
5137,1570612900,1570203100,1570006500,60.0
5138,1570613000,1570203300,1570203100,60.0
5139,1570613100,1570006500,1570203100,60.0
5140,1560346700,1570203000,1560113200,70.0
5141,1570613300,1570203100,1570203300,60.0
5142,1570613400,1570203400,1570203000,40.0
5143,1560347000,1560113200,1570203000,70.0
5144,1570613600,1570203600,1570203300,60.0
5145,1570613700,1570203300,1570203600,60.0
5146,1570613800,1570203700,1570203600,60.0
5147,1570613900,1570203600,1570203700,60.0
5148,1570614000,1570014700,1570203700,60.0
5149,1570614100,1570203700,1570014700,60.0
5150,1570614200,1570014100,1570203800,30.0
5151,1570614300,1570203800,1570014100,30.0
5152,1560347900,1560113600,1560113700,40.0
5153,1560348000,1560113700,1560113600,40.0
